record_id,record_type,used_for,actual_model_input,model_language_conditions,availability_status,language_code,dataset_code,language_name,language_family,script,source_term_en,localized_term,concept_name_en,concept_category,concept_category_name,axis_id,axis_category,axis_endpoint,axis_polarity,axis_endpoint_1_en,axis_endpoint_1_localized,axis_endpoint_2_en,axis_endpoint_2_localized,source_citation_keys,source_titles,source_years,source_urls,translation_nllb_code,back_translated_en,back_similarity,comet_kiwi_score,qe_tier,needs_manual_review,duplicate_translation,origin_files
concept:en:0001,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,individualism,individualism,individualism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0033,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,restraint,restraint,restraint,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0034,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,indulgence,indulgence,indulgence,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0035,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,solidarity,solidarity,solidarity,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0036,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,merit,merit,merit,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0037,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,trust,trust,trust,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0038,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,loyalty,loyalty,loyalty,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0039,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,integrity,integrity,integrity,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0040,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,discretion,discretion,discretion,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0041,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,humility,humility,humility,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0042,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,discipline,discipline,discipline,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0043,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,self control,self control,self control,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0044,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,deference,deference,deference,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0045,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,civic individualism,civic individualism,civic individualism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0046,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,civic collectivism,civic collectivism,civic collectivism,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0047,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,civic hierarchy,civic hierarchy,civic hierarchy,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
concept:en:0048,concept,concept_neighborhood_and_similarity_evaluation,1,en | zh | fr | fas | deu | nld | ukr | bul | ind,available,en,eng,English,Indo-European,Latin,civic equality,civic equality,civic equality,values_norms,Values and social norms,,,,,,,,,hofstede2001culture | schwartz2006theory | inglehart2005modernization | house2004culture,"Culture's Consequences: Comparing Values, Behaviors, Institutions and Organizations Across Nations | A theory of cultural value orientations: Explication and applications | Modernization, Cultural Change, and Democracy: The Human Development Sequence | Culture, Leadership, and Organizations: The GLOBE Study of 62 Societies",2001 | 2006 | 2005 | 2004,https://digitalcommons.usu.edu/unf_research/53/ | https://doi.org/10.1163/156913306778667357 | https://doi.org/10.1017/CBO9780511790881 | https://www.sagepub.com/shop/buy-a-book/culture-leadership-and-organizations-1-226013,,,,,,,,data/probes/probe_sets.json
